nombre,direccion,codigo_postal,puntuacion_media,numero_reviews,tipo_negocio,latitud,longitud,categoria_negocio,categoria_id,density_500m,density_1000m,density_2000m,ratio_500m_2km,dist_city_center_km,local_density_1km,cluster_zone,dist_city_center_km^2,dist_city_center_km density_1000m,density_1000m^2,valoracion,puntuacion_std,reviews_std,reviews_bin,valoracion_norm,valoracion_por_cercania
Hotel Porcel Ganivet,"Calle de Toledo, 111, 113, Madrid",28019,4.3,2625.0,"lodging, point_of_interest, establishment",40.40821989999999,-3.710767599999999,Alojamiento,1,15,87,452,0.0331125827814569,1.1217059040760575,87,0,1.2582241352390862,97.58841365461704,7569.0,4.3,0.3319515152851079,0.0660529368301024,muchos,0.8278834860406158,3.519668674476915
C.E.P. Pontones,"Ronda de Segovia, 52, Madrid",28019,3.5,557.0,"hospital, doctor, health, point_of_interest, establishment",40.4068175,-3.7127181,Comercio / Servicios,2,18,42,451,0.0398230088495575,1.34246246374789,42,0,1.8022054665720553,56.383423477411384,1764.0,3.5,-0.8696848164710058,-0.1684753667486102,muchos,0.6710086921318003,2.4264062933784047
ARIS 1 - Centro de Atención Temprana,"Calle de Álvarez Abellán, 6, Madrid",28019,4.8,41.0,"point_of_interest, health, establishment",40.38513019999999,-3.7329697,Salud,10,9,65,139,0.0642857142857142,4.3014202492016,65,0,18.502216160241556,279.592316198104,4225.0,4.720451158071546,1.0829742226326793,-0.2269940343726991,pocos,0.9245297067150566,1.0724836281942896
Rafaelhoteles Pirámides,"Paseo de las Acacias, 40, Madrid",28019,4.2,1328.0,"lodging, point_of_interest, establishment",40.4024822,-3.711509,Alojamiento,1,16,49,357,0.0446927374301676,1.7206684325431183,49,0,2.960699854750392,84.31275319461281,2401.0,4.2,0.1817469738155942,-0.0810375901242449,muchos,0.7934601832487392,2.3068450712540884
motOstion recambio de motos,"Calle de Matilde Hernández, 10, Madrid",28019,4.7,2949.0,"car_repair, point_of_interest, store, establishment",40.3926525,-3.733346,Comercio / Servicios,2,15,56,142,0.1048951048951049,3.669941581335954,56,0,13.468471210418643,205.51672855481343,3136.0,4.7,0.9327696811631656,0.1027972165010419,muchos,0.93420173842636,1.246703668637343
Antoñita Jimenez Textil,"Calle de Antoñita Jiménez, 11, BAJO, Madrid",28019,4.4,367.0,"point_of_interest, establishment",40.3896867,-3.7170165,Otros / No categorizado,7,11,45,147,0.0743243243243243,3.215870335564425,45,0,10.341822015163247,144.71416510039913,2025.0,4.3999999999999995,0.482156056754623,-0.1900229381605809,muchos,0.8715291485953627,1.326951766722517
AC Hotel Aitana,"Paseo de la Castellana, 152, Madrid",28020,4.4,963.0,"lodging, point_of_interest, establishment",40.4558881,-3.6896672,Alojamiento,1,42,180,384,0.109090909090909,4.507982815972965,180,0,20.32190906910754,811.4369068751337,32400.0,4.4,0.482156056754623,-0.1224316088893465,muchos,0.8623067888324928,0.9548646719662192
El Jamón y El Churrasco,"Calle de la Infanta Mercedes, 64 (28020, Madrid",28020,4.3,1628.0,"restaurant, food, point_of_interest, establishment",40.4604933,-3.696067300000001,Restauración,9,97,198,320,0.3021806853582554,4.902356392252339,198,0,24.03309819665737,970.6665656659632,39204.0,4.3,0.3319515152851079,-0.047015108947449,muchos,0.8386724652187771,0.8595948914515267
Asador Donostiarra,"Calle de la Infanta Mercedes, 79, Madrid",28020,4.6,5033.0,"restaurant, food, point_of_interest, establishment",40.4616628,-3.6957148,Restauración,9,114,188,318,0.3573667711598746,5.035231498112713,188,0,25.3535562395864,946.62352164519,35344.0,4.6,0.7825651396936505,0.3391400524091838,muchos,0.9224254976351888,0.8957726641321974
Restaurante italiano Nonsolocaffé,"Calle de Ríos Rosas, 52, Madrid",28020,4.3,1709.0,"bar, restaurant, food, point_of_interest, establishment",40.44157149999999,-3.6958103,Restauración,9,31,108,386,0.0801033591731266,2.8362719739064324,108,0,8.04443870996709,306.3173731818947,11664.0,4.3,0.3319515152851079,-0.0378290390297141,muchos,0.8386724652187771,1.4644419993149531
Taberna Gaztelupe,"Calle del Aviador Zorita, 32, Madrid",28020,4.4,1702.0,"restaurant, food, point_of_interest, establishment",40.4501454,-3.6981721,Restauración,9,37,110,397,0.092964824120603,3.738315161319023,110,0,13.975000245347676,411.2146677450926,12100.0,4.4,0.482156056754623,-0.0386228969238394,muchos,0.8665901426909144,1.1463362999321702
La Chocita del Loro,"Avenida de Brasil, 17, Madrid",28020,4.4,1018.0,"point_of_interest, establishment",40.4569723,-3.6936105,Otros / No categorizado,7,46,198,347,0.132183908045977,4.549442517557513,198,0,20.697427220560044,900.7896184763875,39204.0,4.4,0.482156056754623,-0.1161941540069339,muchos,0.8715291485953629,0.9463500158103788
Viavélez,"Avenida del General Perón, 10, Madrid",28020,4.3,952.0,"restaurant, food, point_of_interest, establishment",40.4522739,-3.697964099999999,Restauración,9,44,114,388,0.1131105398457583,3.9753271806153183,114,0,15.803226192938936,453.1872985901462,12996.0,4.3,0.3319515152851079,-0.123679099865829,muchos,0.8386724652187771,1.055130007831852
Apartamentos Turísticos G3 Galeón Madrid,"Calle de Francisco Medrano, 4, Madrid",28020,3.8,147.0,"lodging, point_of_interest, establishment",40.45878919999999,-3.699367499999999,Alojamiento,1,43,166,317,0.1352201257861635,4.684038141367548,166,0,21.940213309785953,777.5503314670129,27556.0,3.7999984308852217,-0.4190711920624633,-0.2149727576902312,normal,0.6557664319401005,0.7943077205063771
Hotel Caballero Errante Plaza de Castilla.,"Calle Pinos Alta, 14, Madrid",28020,3.7,1101.0,"lodging, point_of_interest, establishment",40.4661184,-3.6960334,Alojamiento,1,75,154,315,0.2373417721518987,5.523210341963587,154,0,30.505852481573523,850.5743926623924,23716.0,3.7,-0.569275733531977,-0.1067812675480204,muchos,0.6213436692893551,0.6579871239011816
Hotel 4C Puerta Europa,"Calle de Bravo Murillo, 364, Madrid",28020,3.9,639.0,"lodging, point_of_interest, establishment",40.4649861,-3.6931906,Alojamiento,1,98,172,315,0.310126582278481,5.432762962756375,172,0,29.51491340949743,934.4352295940964,29584.0,3.9,-0.2688666505929489,-0.159175888560286,muchos,0.6901902748731087,0.7048919366784246
Michael Page,"Paseo de la Castellana, 130, 8ª planta, Madrid",28020,4.7,336.0,"point_of_interest, establishment",40.45037759999999,-3.690177,Otros / No categorizado,7,15,101,447,0.0334821428571428,3.9076437243945503,101,0,15.269679476800112,394.6720161638496,10201.0,4.699999999999988,0.9327696811631656,-0.1935385945488498,muchos,0.9357645752010054,1.172758938473263
VP SOGNIO Metropolitano,"Avenida de la Reina Victoria, 12, Madrid",28020,4.3,2036.0,"lodging, restaurant, food, point_of_interest, establishment",40.447262,-3.705863,Restauración,9,12,67,296,0.0404040404040404,3.391722098219654,67,0,11.50377879155153,227.2453805807168,4489.0,4.3,0.3319515152851079,-0.0007445345470067,muchos,0.8386724652187771,1.231484029669047
MONTAJE DE ASCENSORES COYMA SL,"Calle Laguna del Marquesado, 49, Madrid",28021,2.3,8.0,"point_of_interest, establishment",40.33325149999999,-3.710029199999999,Otros / No categorizado,7,15,28,43,0.3409090909090909,9.305156130609143,28,12,86.58593061501293,260.544371657056,784.0,1.2665433825303902,-2.672139314105177,-0.2307365073021466,muy_pocos,0.2005994066838878,0.1346647907745429
"Proyecto 4 de Aplicaciones Electronicas, S.A.","Calle de la Laguna del Marquesado, 45 Nave L, Madrid",28021,4.8,51.0,"point_of_interest, establishment",40.3326786,-3.7092975,Otros / No categorizado,7,16,28,43,0.3636363636363636,9.365471453996252,28,12,87.71205555561866,262.23320071189505,784.0,4.770735616485525,1.0829742226326793,-0.2258599516668059,normal,0.950910350204878,0.5040145796933714
"SOLENER Soluciones Energéticas, S.A","Avenida Real de Pinto, 146, Madrid",28021,3.3,28.0,"point_of_interest, establishment",40.3339666,-3.7132432,Otros / No categorizado,7,13,27,42,0.3023255813953488,9.245338053716877,27,12,85.47627572750537,249.62412745035567,729.0,3.0993267933367807,-1.1700938994100347,-0.2284683418903602,pocos,0.5930314875802146,0.3316441604917759
Pavigar Instalaciones S.L.,"Calle de la Resina, 33, Madrid",28021,3.7,6.0,"point_of_interest, establishment",40.3352828,-3.7034556,Otros / No categorizado,7,16,31,47,0.3333333333333333,9.064358543131792,31,12,82.1625957984463,280.99511483708557,961.0,1.6693969464521023,-0.569275733531977,-0.2309633238433253,muy_pocos,0.2868576418109403,0.1821618980308477
Brasas,"Calle de la Resina, 14C, Madrid",28021,4.0,773.0,"restaurant, food, point_of_interest, establishment",40.3358662,-3.6975364,Restauración,9,6,23,48,0.1224489795918367,9.015067732084132,23,12,81.27144621406454,207.34655783793505,529.0,4.0,-0.1186621091234345,-0.1439791803013172,muchos,0.7549194328023656,0.438833820830579
Buzoneo Madrid | Traycco,"Calle Laguna del Marquesado, 24J, Madrid",28021,4.6,9.0,"point_of_interest, establishment",40.3338938,-3.7086298,Otros / No categorizado,7,19,28,43,0.4318181818181818,9.227835886745035,28,12,85.15295515269953,258.37940482886097,784.0,2.729779565193244,0.7825651396936505,-0.2306230990315573,muy_pocos,0.513904741411102,0.2926487556532049
Black Center BC,"Calle Laguna del Marquesado, 24, Madrid",28021,3.3,51.0,"point_of_interest, establishment",40.3339827,-3.7081797,Otros / No categorizado,7,20,28,43,0.4545454545454545,9.216346785145417,28,12,84.94104806406023,258.0577099840716,784.0,3.2798807363337983,-1.1700938994100347,-0.2258599516668059,normal,0.6316913527593638,0.3520565315970689
Sar Centro Informática,"Calle Laguna del Marquesado, 43E, planta 2, Madrid",28021,2.2,25.0,"electronics_store, store, point_of_interest, establishment",40.3334475,-3.708832499999999,Comercio / Servicios,2,18,28,43,0.4090909090909091,9.278186864616185,28,12,86.08475149473628,259.7892322092531,784.0,2.019413003027423,-2.822343855574691,-0.2288085667021282,pocos,0.3462751904340279,0.2153308557591927
HNOS. PEREZ ANOETA,"Calle de Anoeta, 31, Madrid",28021,4.4,1131.0,"furniture_store, home_goods_store, store, point_of_interest, establishment",40.35239,-3.699023,Comercio / Servicios,2,6,18,49,0.12,7.17349466106997,18,-1,51.45902565239937,129.12290389925946,324.0,4.4,0.482156056754623,-0.1033790194303408,muchos,0.8684034768527202,0.6049361696173621
Xerox,"Avenida de Aragón, 330, Madrid",28022,3.5,41.0,"point_of_interest, establishment",40.44839009999999,-3.5799444,Otros / No categorizado,7,14,34,61,0.2258064516129032,11.055792557415131,34,13,122.23054907259584,375.89694695211455,1156.0,3.4419956360938357,-0.8696848164710058,-0.2269940343726991,pocos,0.666403085243422,0.3085388705803765
Banco Santander,"Calle Batel, 7, Madrid",28022,3.3,9.0,"bank, atm, finance, point_of_interest, establishment",40.45325689999999,-3.5911077,Comercio / Servicios,2,9,36,64,0.1384615384615384,10.363492452883552,36,13,107.40197582097434,373.08572830380785,1296.0,1.9583201228560227,-1.1700938994100347,-0.2306230990315573,muy_pocos,0.3328758394013451,0.187157407689088
DalaMiX Estudio de Grabación,"Plaza San Cristóbal, 3, local 1, Madrid",28022,4.7,36.0,"store, point_of_interest, establishment",40.4493129,-3.594994000000001,Comercio / Servicios,2,8,24,59,0.1333333333333333,9.893309009738434,24,13,97.87756316217168,237.43941623372243,576.0,4.571578504497725,0.9327696811631656,-0.2275610757256457,pocos,0.9060353679172376,0.4574639391259434
Makro,"Polígono Industrial Las Mercedes, Calle de Campezo, 7, Madrid",28022,4.1,5541.0,"store, point_of_interest, establishment",40.4456034,-3.5816401,Comercio / Servicios,2,20,32,60,0.3278688524590163,10.824307579260136,32,13,117.16563457042842,346.37784253632435,1024.0,4.1,0.0315424323460791,0.3967514538685581,muchos,0.8026052152790801,0.3753098281289584
Pescadería Jorge,"Plaza Mayor de Ciudad Pegaso, 15, Madrid",28022,4.7,15.0,"store, food, point_of_interest, establishment",40.4480107,-3.5952844,Restauración,9,9,22,59,0.15,9.81840621630601,22,13,96.40110062839652,216.00493675873224,484.0,3.65128824730238,0.9327696811631656,-0.2299426494080214,pocos,0.6575672103768073,0.3681325575574437
Compostela Suites,"Calle Zambrana, 4, Madrid",28022,3.2,995.0,"parking, cafe, lodging, store, food, point_of_interest, establishment",40.44703459999999,-3.580312499999999,Restauración,9,15,34,60,0.2459016393442623,10.979269102724547,34,13,120.54435003004188,373.2951494926346,1156.0,3.2,-1.3202984408795484,-0.1188025442304883,muchos,0.5315780130252682,0.2888277169125782
Mercedes-Benz Madrid,"Calle Alcalá, 728, Madrid",28022,4.2,3240.0,"car_repair, car_dealer, store, point_of_interest, establishment",40.4491048,-3.5924374,Comercio / Servicios,2,11,32,63,0.171875,10.086788229829711,32,13,101.74329679343124,322.7772233545508,1024.0,4.2,0.1817469738155942,0.1357990232425339,muchos,0.8245379691369602,0.4122987447310671
VTech Electronics Europe SL,"Calle de Yécora, Avenida de Aragón, Esquina, Madrid",28022,3.6,24.0,"store, point_of_interest, establishment",40.4484392,-3.5739742,Comercio / Servicios,2,10,24,60,0.1639344262295081,11.537694025543871,24,13,133.11838342707074,276.9046566130529,576.0,3.273415368158115,-0.7194802750014915,-0.2289219749727175,pocos,0.6213124425501361,0.2812769747145106
Hotel NH Madrid Barajas Airport,"Calle Catamarán, 1, Madrid",28022,4.2,3999.0,"lodging, point_of_interest, establishment",40.451123,-3.594617,Alojamiento,1,9,25,59,0.15,9.997990351577185,25,13,99.95981107023049,249.9497587894296,625.0,4.2,0.1817469738155942,0.2218759006198274,muchos,0.7934601832487392,0.4159243427425151
Oceania Buceo,"CDM Enjoy Fabian Roncero, Avenida Séptima, 68, Madrid",28022,4.9,41.0,"school, travel_agency, point_of_interest, establishment",40.4490692,-3.6003049,Educación,4,3,12,60,0.0491803278688524,9.466027500900296,12,-1,89.6056766478007,113.59233001080356,144.0,4.818793890531371,1.2331787641021943,-0.2269940343726991,pocos,0.9774700012680396,0.5037403342273327
C&A,"Calle de Aracne, 3, Madrid",28022,4.1,1904.0,"clothing_store, store, point_of_interest, establishment",40.44748480000001,-3.5866997,Comercio / Servicios,2,14,40,62,0.2222222222222222,10.482095947899593,40,13,109.87433546097304,419.28383791598367,1600.0,4.1,0.0315424323460791,-0.0157144262647968,muchos,0.8026052152790801,0.3874468744364198
Irbisviajes,"Avenida de la Osa Mayor, 76, Madrid",28023,5.0,3.0,"travel_agency, point_of_interest, establishment",40.4591462,-3.7836599,Otros / No categorizado,7,29,37,43,0.6590909090909091,8.23719032457819,37,14,67.85130444332455,304.77604200939305,1369.0,1.2959088965914107,1.383383305571708,-0.2313035486550932,muy_pocos,0.2068870944279002,0.1554371252352303
Midas MADRID/ARAVACA/Av. de la Osa Mayor,"Avenida de la Osa Mayor, 55-57, Madrid",28023,4.5,109.0,"store, point_of_interest, car_repair, establishment",40.459131,-3.7815103,Comercio / Servicios,2,27,37,43,0.6136363636363636,8.087606011341185,37,14,65.40937099468208,299.24142241962386,1369.0,4.4999169379470185,0.6323605982241368,-0.2192822719726254,normal,0.8903180129149704,0.5496010594200419
New System,"Calle de Rosa Luxemburgo, 10, Madrid",28023,4.7,10.0,"hair_care, point_of_interest, establishment",40.450119,-3.7726757,Comercio / Servicios,2,2,4,37,0.0526315789473684,6.907155750652064,4,-1,47.70880056376587,27.628623002608258,16.0,2.970966626494221,0.9327696811631656,-0.230509690760968,muy_pocos,0.5549771044947389,0.4239903795798677
Gastronomicom,"Calle de Jimena Menéndez Pidal, 5, Madrid",28023,4.3,6.0,"point_of_interest, establishment",40.4693046,-3.765462,Otros / No categorizado,7,3,4,35,0.0833333333333333,7.83034719714488,4,-1,61.31433722783467,31.32138878857952,16.0,1.9401099647956863,0.3319515152851079,-0.2309633238433253,muy_pocos,0.344822195880947,0.2446437610567887
La Compañía Francesa,"Plaza Marqués de Camarines, 8, Madrid",28023,4.8,24.0,"home_goods_store, store, point_of_interest, establishment",40.4585338,-3.7837796,Comercio / Servicios,2,28,37,42,0.6511627906976745,8.206833308844953,37,14,67.352112959167,303.65283242726326,1369.0,4.36455382421082,1.0829742226326793,-0.2289219749727175,pocos,0.8606291543648479,0.5254172874232987
Óptica Aravaca,"Calle Baja de la Iglesia, 3, Madrid",28023,4.3,6.0,"health, store, point_of_interest, establishment",40.4584992,-3.782862,Comercio / Servicios,2,27,37,43,0.6136363636363636,8.140710256549188,37,14,66.27116348108514,301.20627949231994,1369.0,1.9401099647956863,0.3319515152851079,-0.2309633238433253,muy_pocos,0.3288818502568407,0.2354299452833949
La Salle University Center,"Calle de la Salle, 10, Madrid",28023,4.2,152.0,"university, point_of_interest, establishment",40.4673043,-3.781565200000001,Educación,4,7,31,40,0.1707317073170731,8.651412768532735,31,14,74.84694289153124,268.1937958245148,961.0,4.199998948103124,0.1817469738155942,-0.2144057163372846,normal,0.8057773419276244,0.4799223918685414
Residencia Bouco Madrid Valdemarín,"Calle de Blanca de Castilla, 8, Madrid",28023,3.4,95.0,"health, point_of_interest, establishment",40.4655211,-3.7829273,Salud,10,11,36,41,0.2619047619047619,8.613411862457358,36,14,74.19086391232113,310.0828270484649,1296.0,3.399745503778382,-1.0198893579405202,-0.2208699877608758,normal,0.5679764747824394,0.3901738558263887
Nícoli,"Avenida de la Galaxia, 5, Madrid",28023,4.2,40.0,"clothing_store, store, point_of_interest, establishment",40.4586189,-3.7851843,Comercio / Servicios,2,28,36,41,0.6666666666666666,8.31044460855679,36,14,69.0634895918906,299.17600590804443,1296.0,4.123074316667316,0.1817469738155942,-0.2271074426432884,pocos,0.8076660483581104,0.4902326224790184
Unión Adventista Española,"Calle de Fernando Rey, 3, Pozuelo de Alarcón",28024,4.4,30.0,"church, place_of_worship, point_of_interest, establishment",40.39635979999999,-3.793791399999999,Religión / Culto,8,27,29,43,0.6136363636363636,7.951423451305807,29,15,63.22513490197595,230.5912800878684,841.0,4.180936899181399,0.482156056754623,-0.2282415253491816,pocos,0.461088489777913,0.5192792211796189
McDonald's,"frente a Cines) |, Calle Edgar Neville, s/n, Pozuelo de Alarcón",28024,3.9,1949.0,"restaurant, food, point_of_interest, establishment",40.3945,-3.798230000000001,Restauración,9,23,29,43,0.5227272727272727,8.371273444550022,29,15,70.0782190834284,242.76692989195064,841.0,3.9,-0.2688666505929489,-0.0106110540882775,muchos,0.7270017553302284,0.4603794253045931
